Rattings,Review
1,"Quality is average,  dosent look like 10 bit hdr sceen. Blacks are not true black. ,the price is drop by 3k after Amazon August sale, this is frustrating and seller is clearly deceptive."
1,"After using one year:The monitor developed blind spots on all corners and the colors faded away. Many people reported this issue but I thought it was one of such issue. But not the case, this monitor not worth buying. Save your money on some other good one like Samsungs. Don't waster your money one this.Following is my initial review after purchase:This is the best monitor I have used so far. I was using Dell 24 inch full HD monitor and I want to upgrade to UHD just for the added real estate for my development environment. Here are some points I noted so far.- The monitor works only at 30 fps with HDMI 1.4 output on UHD. 30 fps means lots of blurryness and flickering. So if you need 60 fps output, make sure your system supports HDMI 2.0 or have displayport available.- If you are using Intel NUC, you may want to purchase mini-DP to DP conversion cable as NUC have only mini displayport.- The monitor comes with DisplayPort to DisplayPort cable & HDMI cable in the package.- The monitor can be tilted and height adjusted which is very convenient- HDR mode is just awesome, the colors popup and sharp- Since the edges are very narrow (near bezel-less), the size of monitor is same as my old 24 inch monitorSo overall, it is very good monitor and recommended for everyone."
5,"Bought monitor during non-sale time. Govt reduced gst for monitors. So price of the monitor gone down abit. I bought it for 34k and 1.5k cash back and zero cost 6 month EMI.Coming to the monitor, i always prefer LG monitors with IPS panel. My previous monitor was a LG IPS 24 inch monitor, which served me more than 3 years without any problems. Picture quality of this 4k panel is so good. 28 inch is perfect size for gaming. Played alots of 4k games with xbox one X, including RED DEAD REDEMPTION 2, witcher 3 etc. Colors pops up. Even though the peak brightness of the monitor is 450nits, colors pops with all HDR enabled games. Played horizon zero dawn PS4 god of war and so many PS4 games with HDR, and I am not going back playing SDR games. God of war looks phenomenal even with base PS4 with HDR enabled. If you are a console gamer like me who doesn't prefer TV, GET THIS MONITOR. Worth every rupee.There is small amount of bleeding in this monitor. Not noticeable generally.Overall, i am totally satisfied with this monitor."
3,Gr8 picture quality but too much of backlight bleeding in my monitor. Thought of getting replaced with new one but only refund is available. Loosing my offers now
4,"Packaging was good. Delivery was quick. Make sure you buy from Appario Business seller on Amazon.It was a surprisingly light weight box.My First Glance Review :1. I don’t think the panel supports HDR as Windows 10 refused to detect any HDR capabilities. HDR is listed only under effects as a kind of “colour filter” in the settings hence, HDR is not massively supported. This means, Netflix might not detect HDR capability in the display.2. Brightness is very good indoors and even 60-70% is more than enough. The display also has an anti glare coating (nowhere mentioned) which makes it worth every penny in a studio environment where I have a window at the back and flood lights everywhere.3. It’s a 75Hz panel that supports FreeSync1. Don’t expect smooth gaming but it is more than capable for office work, YouTube, emails, texts, media, etc.4. You’ll love the real estate of the screen. It’s huge and Windows10 does a great job at scaling.Tip- Download LG’s OnScreen app to toggle modes on the fly.5. The all-in-one single button can feel a bit flimsy to use but it’s a nice implementation.6. The plastic body feels a bit cheap and scratchy however the brilliant display makes up for it.Overall, not amazing for gaming or for consuming HDR content but good for everything else.I’ll update my review in a month to see if something changes."
5,"12 days review:Pros:* You get real QHD (2560×1440) resolution* Brightness is too good. Photo and video is shot at 5% brightness.* Good refresh rate. Videos at 60Hz runs smoothly.* Installation is super easy* Overall looks cool on my table* Video editing, web designing is a breeze with this IPS panel screen* 3 years of warrantyCons:* Doesn't have an inbuilt speaker. (Not a deal breaker)Haven't tested gaming yet, will update on AMD freesync and refresh rate once i run some games on this display."
4,"The monitor is really good and even the IPS glow/bleeding is minimal but I'm using it with a Macbook Pro M1 and the text is really blurry. I think that MacOS is not really detecting the OS, as it shows it as a 31.5 monitor, while its actually 27.Even the Onscreen Control app doesn't detect it. I'm waiting for an update from LG or from Apple.For now if you wish to use it with Mac OS, avoid it or look for a 4K monitor.Update:So I was able to update the LG onscreen control app. The laptop now works fine in full native resolution of 2560x1440 but there is not way to scale UI to 125%, so every thing is really small. Its something that Windows supports but MacOS only supports 200% scaling and that too on 4K displays.You can use SwitchResX to create a custom 1080p HiDpi resolution but it doesn’t work on new M1 macbooks, as of now 03-Feb 2021.Tried both display port and hdmi methods. No luck."
1,The LG 27UK650 Constantly flickers while watching Youtube and on XBOX ONE X...Appario Retail Private Ltd- Going to return it. Kindly replace this defective Monitor
5,"I researched a lot of monitors and narrowed to this and 32 inch from Lenovo. Both are quad HD. But this is way better - mainly with brightness and modes. Mine did not have any light bleeding or dead pixels - Luckily no issues.I went with Quad HD not only since 4k is costly, but you will need a Display Port to get higher than 60 Hz on 4k. My laptop only has HDMI. also having Quad HD is better than Full HD for my photo editing.Tips for work mode - I use with Reader mode and my eyes doesn't strain after few hours, like it used to do with my previous 24 inch. If you want really crisp text, set the resolution to Quad HD and then set the scaling to 200%. This way you can still work from 5/6 feet away and see clear text.Movies and videos are really vivid. Try some wildlife or sea related videos, you will really see the colors. I haven't tried gaming on this yet. But tried to set at 75 Hz and it is good.There are no individual buttons, but a single joystick like button to manage the settings. There is also OnScreen control software which you can download from LG website (there is nothing for this model, but you can install the software listed for some other model - it still works). For Windows OS, this is better than using joystick.With windows I found no issues. With linux usage, I found some screen tearing with intel drivers on Quad HD resolution (I'm still researching how to fix this)."
5,"I bought this monitor for 21.5k during lightning deal. Picture Quality is amazing. I use this monitor for 60% coding, 20% YouTube/Netflix, 20% Gaming. Overall very satisfied.Few good to have features that is missing:1. no height adjustment. So, you cannot keep your laptop in front of it and work.2. no usb C port. Need to buy Usb c to hdmi adapter for macbook.3. No inbuilt speakers. I connected my external speakers to TV using 3.5mm jack."
4,"Great Monitor...got this at 22999/- on great indian festival .... Using it for couple of days...First Impression : Wow , just wow... no edge bleed no dead pixel nothing everything is perfect... ips glow is balanced... HDR option is great but at 22k price what i got i am happy with it... bcs HDR is a pricy aspect... but you will be happy with it...Picture Quality: Is top notch... true ips panel with excellent viewing angle and color production ... true gem i can say...Display port cable and hdmi cable will be provided with the container .... so no need to worry.... just buy it without any second thought...  and yeah you can enable gsync with it... it has freesync version 2... so you can enable it with gsync via nvidia control panel...So Happy Puja... and stay safe and enjoy with your family and if you are a single like me then just enjoy by yourself 😉..."
1,"Update Dec 2020:- After replacing display panel 3 times in just 2 months. LG replaced the unit in OCT 2020. Since then it is working fine. I will update review again if I face any issue. Also warranty is for 3 years not 1 Year which I assumed earlier.I have used Samsung, Dell and HP monitor in last 15 years. This LG monitor is worst. Cheap quality plastic has been used. Now the real issue. I have purchased the monitor in Sept 2019. After 2 months (Dec 2019). it started to show black line on right side. Since it was under warranty, Screen panel was replaced by LG.In March 2020, At the time when India (most of the world) is under lock down and we need to work from home. This LG Monitor stated to show red color in all four corners. As day starts it screen looks normal and as day progress red color started to spread and become darker. It is still in warranty so I will get it repair when lock down will be taken off.I didn't except 2 big issues in just 6 months of usage. I will push hard to refund or replace the whole monitor not the just part in it.Now my bigger concern is what will happen after 6 months when warranty will end. I think repair cost will be huge.PLEASE DONT BUY IT. EVEN YOUR ARE GETTING IT CHEAP UNDER ANY SALES & OFFERS."
5,"Bought this monitor on prime day sale and it's working flawlessly. Ppl who are saying it doesn't have HDR10 just bcz of 350 nits brightness they should get some hardware knowledge and can check this monitor specifications on LG website too. It's not a typical TN panel with 1000 nits brightness lol.So far it's working good , display and colour quality is gorgeous  , software is easy to use , multiple modes to suite your needs and many more."
5,"My unit has one dead pixel in the lower right corner when new.The stand is absolute rubbish. The monitor is always shaking, even while (for example) typing on a keyboard in close proximity.The panel itself (my sample at least) had minimal IPS glow and close to zero backlight bleeding. This was the major consideration to not return the monitor as there was never any guarantee that a replacement would not present those other issues.The colours are excellent and you get three- and six-colour adjustments which help get a more accurate presentation. The pixel pitch is just right for slightly older eyes - not so small as to make text hard to read, and individual pixels are just about indistinguishable at a couple of feet.The 75Hz limit is problematic for those looking for high-refresh panels, but this has no aspirations to gaming anyway, so it's a compromise. ARGB support is really the only thing that makes this uncompetitive with my Dell U3017, the colours are slightly off even with a wide-ish gamut. But that cost three times as much, so it's not a fair comparison."
2,"This was my first LG monitor(probably the last as well) and the first thing i noticed out of the box was the display was not calibrated as can be seen on the features page. So, took a while for me to set it up and trust me it was not easy. So, overall it was tedious process.The comes the backlight bleed test which was so uneven when seen from different angles. Primarily, the right half of the screen looked off which i assumed for IPS glow but then did some research, compared it side by side to some other IPS monitors only to find out this cannot be entirely IPS glow. This was a mix of IPS glow, backlight bleed and poor panel assembly. Hence, had to return it which was hassle free thanks to Amazon.The replacement was delivered the next day, and that was a complete disaster!! it was a used product with power on time of 37 hrs along with the issues listed above amplified which was quite obvious considering it was a used one. So, this is the first time facing this issue with the seller as its a reputed one and have previously purchased lot of products from this seller which were clean. So, not really sure what went wrong this time.So, coming to this product would say the build is good however the quality control by LG should have been much better. Would not discourage to go for it as all panels are not equally made so you never know you might get a good piece."
5,"Bought this for 27,000 Rs. The Monitor is an effective option at this price range for 32 inches as Acer is the only other manufacturer that decently prices monitors in India. Prior to this I had a 32"" Full HD Acer Monitor which was average. This monitor has a nice matte coating and its color reproduction is the best I've seen in an LG. No issues with PWM on low brightness. The viewing angles are good. There is no back light bleed on my unit or any dead pixels. Consider the speakers to be non-existent.The unit is very easy to setup after removing the packaging. Takes about three minutes to set it up. If your priority isn't FPS gaming or Art Editing, this monitor is probably the best 32"" choice you have in India as those two setups would anyway cost you more than a lakh. QHD is also a perfect resolution in this size for casual use such as office work, entertainment and gaming. 4K would be overkill and too graphic card and memory intensive at this point. The jump from 60 to 75 Hz is noticeably better though I didn't expect any change. As a film producer, I've seen and used a lot of professional equipment and know that this is a good purchase. Will give a 4.4/5"
5,"It works flawlessly with my PS4 pro with resolution set to max and HDR turned on without any hiccups. It has two HDMI Ports HDMI 1 & HDMI 2 you can easily connect PC in one port and console on other port and switch between them by pressing provided button going to input. It also have different kinds of display presets for gaming like FPS 1, FPS 2 and few other modes. You can customize as per your liking in the custom mode. It has audio jack just above DC adapter connection behind the panel. Through which you can connect your headphones/speakers without even needing the audio jack in the PC. Display is IPS, Res- 4K and supports HDR10, display latency- 5ms. So if you have a gaming PC or consoles like XBOX One X or PS4 PRO then this monitor would be your choice in this price segment."
5,"Using this for programming, video & photo editing.Very good colors, excellent balance of cost and quality for a 4K UHD computer monitor."
1,"Worst thing about this monitor is price bought it on prime day sale for 26k and current price is 24k....About screen - great viewing angles, good color reproduction... Its not true HDR, not meant for gaming... Bing problem is even FULLHD videos will not look great in this screen you need minimum 2k video.... For that u need good internet connection.... Love sports doesn't look best trust me even though I've 100mbps connection.... So consider these before buying"
5,"Let me begin saying that I use this 4K monitor as an external display for my 2018 MBP. The colors and contrast are just impeccable. I'm an engineer and a photographer by trade so I LOVE to see proper color reproduction and at the same clean, crisp, anti-aliased text when I am coding.The packaging on this is beautifully done! The product came in good shape and I haven't had any issues like other's complain. I'm sorry it has happened to you. Electronic items like these are a throw of dice sometimes.Anyhoo, right out the box the contrast, brightness and gamma didn't look that great so I tweaked the settings according to the lighting in my room to fit the bill. TIP: I try to match the display quality with my MBP's retina display to get that consistency. You could also go deeper into the color config of the monitor RGB's HS (hue and saturation) sliders if you want to ""fine tune"". If you are using this for your MacBook, please make sure you calibrate the display and create a profile for it (under System Preferences>Displays>Color).Cable management is neatly done behind the display panel I love how wireless my desk looks!Picture quality is rock solid. And for the price (~31-32k) it think it an amazing value for money. Also, if you guys are using MacBook Pro with this display, please buy a cable good enough to give you 60Hz frame rate on the Display Port (https://www.amazon.in/gp/product/B07BBHCPXH/ref=ppx_yo_dt_b_asin_title_o01_s00?ie=UTF8&psc=1)"
1,"1. All HDR display flavours won't work except HDR effect, will not use vivid option in on screen support software from LG site2. When attached to type-c 4k 60htz the HDR video will stuck for fraction of second intermittently3. While using as a duan monitor with Lenovo yoga s740 or 750, the apps will crash with her enabled and with max resolution and dpi set to around 125%. I am sure about this testing because when I used 27UL500 on same laptops everything was stable.4. When split more is enabled for 4 windows then apps will flicker frequently.5. Using MS Teams for video or audio call in monitor screen will crash the application when it works fine on laptop main display itself and also work fine with LG 27UL500 model so offcourse it's ab issue with this monitor and it's compatibility with Lenovo yoga s740 4k ips laptop."
4,"I'm using this with a Ryzen 3700x and Geforce RTX 2070.Pros- Decent sharpness as you expect from LG- Stylish stand, thin bezels. Good for multi monitor setup- Color calibration is good for Photo/Video editing.- VESA mount compatible- Works with LG display software. Saves unnecessary button clicks.- Comes with both Display and HDMI cables.- Minimal branding. Great for aesthetics.- Audio outCons- Brightness issue. I have another 27inch LG27GL650F FHD monitor side by side and the brightness is lower compared to that. I had to spend a lot of time calibrating and trying out different profiles to reach an acceptable level of brightness. Problem seems to be in the firmware rather than the display itself.- Takes a lot of time to calibrate. Specially if you are connecting through HDMI, the brightness seems washed out.- Overpriced in India. Should not be more than 30-31K.- No G-Sync. Not suitable for competitive gaming if you have an Nvidia Card.- In FHD mode (125% zoom), icons gets pixelated. No super sampling.- Viewing angle is not that great this being an IPS panel. Expected better from LG.If you are looking for a 4K for media consumption, light gaming and decent Photo/Video editing, go for it. For anything more than that, you might want to go for a Samsung display."
2,"Best budget 4k @60Hz display for gaming(4k alert, RTX2080TI recommended), moderate lvl creativity(99% sRGB only) and HDR(entry level, but still very bright +350 nits, eyes strain alert). I was really doubtful about Indian stock quality after reading so many negative reviews. But I received a perfect screen with no back light bleed(as it should be). Although IPS glow(which is normal for IPS panels) is there and you might notice that in a dark room with a dark scene/image. But definitely not a deal breaker considering the selling price.Update: Display showing image retention issue. See pics. Selling lower quality monitors in India."
5,"I bought this monitor in sale in Nov/Dec 2019.It's refresh rate is advertised 60Hz but with it's cable provided and extra cables I had, it doesn't seem to work.After seeing review, I tried different cables,  USB type C hub etc etc.. but it didn't work as I expected and as it is advertised.What I tried:1. A dozen HDMI cable. USB Type C Hub.2. Provided HDMI and DP cable.Result:  Refresh rate at 30Hz with No HDR.  (See attached pictures).Expectation: Refresh Rate at 60 Hz with HDR as advertised here at Amazon or site.Advise: Avoid this  purchase if you are expecting 60 Hz and HDR as features on 4k.Oct 5, 2020: Sorry for creating confusion. My sincere apolise for above comments.1. It does support HDR and refresh rate 60Hz.My laptop supported HDMI 1.4 that's why it was not working. Buying a usb c to HDMI cable worked perfectly."
4,"This monitor works perfectly for office work and very light casual gaming.even if you are a moderate, it becomes extremely difficult to connect the monitor to your your PC as many PCs have different display ports like the mini display port, type c and HDMI. It is very difficult in India to find a reliable 4K converters for that matter even 4K cables. HDR in this monitor does not work that great so if you are looking for HDR effect then you will be hundred percent disappointed. The response rate of the monitor is fine.one more throwback for this monitor is that it does not get recognised as plug and play you have to manually download the software from LG website. I am using the latest version of windows 10 operating system but even then there is no plug and play."
2,"- The resolution is good but compatibility with various devices like firestick or even computers is not quite good. Cannot make the full use of the resolution.- Colors are not accurate straight out of the box. It is very hard to set it.- Menu/Software is not quite good to make the best use of the resolution. No manuals provided.- Headphone jack is of very cheap quality. Audio out of it is CRAPPY. There is also a small delay noticed.- Made of cheap plastic.- For watching TV, even 10K worth of TV would do much better.- Adaptive Response time is not quite good. Not smooth most of the time.- NO RETURN is so ridiculous. Forcing to keep a inferior quality product.- LG customer care of not quite prompt and does not sound knowledgeable."
5,"Best monitor you can buy in this price range. I wanted a QHD monitor since 4k is limited on content and need proper GPU to run smooth ( issue with office laptops). This monitor has excellent colors, contrast, viewing angles and ports. I got it for 25k and run great on 75Hz at 2k.HDR playback is also very good( tested on youtube), people saying you need 1000 nits for proper HDR need to check again since HDR has different standards. A reputed company like LG won't say its HDR without proper certification."
1,"Pathetic Seller he sold a defective piece and i had run behind LG for  getting it fixed. As per LG they will replace only with in 1 month of purchase and amazon also has the same policy so finally after repairing it, again with in 1 year of repair same issue resurfaces. now again i have to run behind LG. its been an year and not even a single apology or any concern from the seller. Always the same one liner we cant do anything its passed the replacement window from Amazon."
2,"The monitor is good if there are lots of bright stuff on screen and/or the room is well lit. Terrible backlight bleeding right from unpacking, not at all good for watching movies or anything with dark scenes or backgrounds. HDR is a gimmick at best on PC and doesn't work well, colors seemed washed out - you'd have to dig deep into nvidia settings and tweak to get a proper output for HDR content.Connects fine with HDMI but the display port does not support HDR. Xbox One detected HDR and switches to it while playing games or video."
4,"Orderd on 23 dec 20.Delivered 25 decide 20.Reviewed on 4 Jan 20.It is a good budget 2k (1440p) monitor. Received both dp and hdmi cable. Make sure while connecting your dp port don't have any part of cabinate coming out as obstacle for connection. Because the dp cable has larger connector part, otherwise you will see no display. Refresh rate is 75hz on 1440p resolution through dp cable, did not try on hdmi cable. Thankfully no dead pixel, no ips glow even in dark room. Also stand is not thay wobbly. Enjoying old games at 2k with dual core (pentium g4500) and r7 260x 1gb. Even crysis 2 is running good and 2k with highest setting. It has Freesync2 version and working great. No real hdr, it is just increasing brightness and adjusting the other parameter.Try contrast 60-70, brightness 50-57 to enjoy good colour and to protect eyes.Final verdict it is good to enjoy 2k gaming, watching movies for regular and casual user/ gamer."
2,"This model is ‘ok’ at best. Nothing spectacular about this product. Picture quality seems good, but extremely thick bezels like a 2010 model. Looks are extremely bad, I got bored even in first day. Brightness is meh, just not good enough. Nothing specially good in this monitor.The HDMI cable can’t support 4K@60fps. You need display port for that.Few other points to consider:- Works with MacBook pro , you get full 4K resolution. But like I mentioned only 30fps through HDMI.- The monitor shakes quite a bit, the stand is not very sturdy. A light movement shakes the monitor. May want to invest on VESA mount if you want.- The cable length is decent, Easily more than 2m.- The monitor control is via a small 'joy stick', it's made of plastic and flimsy.- The control interface/software of monitor is old-school style. The design of software is not that appealing.- Didn't face any flickering so far."
5,"Must say the delivery was quick ,got it within 24hrs of order.Well just got the monitor everything seems to be good for now ,it goes very well with MacBook Pro .Will use the monitor for editing purpose and update my review again ."
4,"This is one of the budget monitor for a non-gamer who wants a 4K resolution for day 2 day tasks. Use Display port at monitor end to get 4K@60HZ. (i brought a USB-c to Display converter for additional 3K to connect my Laptop (both Apple Mac and Dell)). Use HDMI for full HD only for better results (using HDMI for my second dell 24 inch FullHD monitor)Using it for mostly switching btw office work, Watching movies, Photo-edits using Photoshop. Having been using it for 1 week and feel color accuracy is 80% Ok. HDR is not the best but still does job during Movies.The stand is pretty useless (no vertical/horizontal move (buy 27UK650). Just vertical tilt). Use a 100x100 vest mount based monitor desk mount for more friendly move and use."
2,"Within a day I felt my eyes are paining because of the quality issue of this product.This is not a true IPS, thought spec has it. It is only as an advanced TN panel.Reason -1. The color quality of the picture is varying in the non-straight angles.  Only the center viewing angle colors are sharp/bright and the not-straight angle is graying depending on the variance of the angle. Higher the angle, higher is the graying.2. The backlight bleeding is so high, my Sony Bravia HD IPS TV (2015 model - W series) does better than this monitor. FYI - I have compared this side-by-side.3. This is gone be the first and last LG product which I have purchased, reason - the item cannot be returned due to bad quality. The replacement will be the same product. I don't know if Amazon can help. I don't even dream that the company will accept this feedback into consideration and will give me an upgraded model as a replacement to sort the quality issue. (God = AWS- help my eyes!)4. I had wonderful LG panel reviews in my ears for years before I landed upon this. Practically, you are not able to maintain it or maybe like i-donot-care about the quality anymore. Plz LG, not just me but we all believe you have been leading the market with great products and innovation. Plz, continue to do so. Your monitors/TVs were great too!5. Of course, this monitor is good enough for bright color but dull or dark, very bad. I am a heavy computer user, I prefer dark mode/theme of Apps/software to reduce the eye stress during the night time. On this monitor, I avoid using the dark mode/themes. If I have too, then another eye stress comes. So this monitor is only good for me in the day time :) (I lost my 50% money ;p ). If I use them then clarity of dark color fonts/symbols is an issue and I have to change the angle to work on it, which means move to a straight angle to see the objects cleary. Good exercise for not feasible, coz the monitor screen is huge(for me)."
5,"First of all, I am not a professional. I use this monitor only for movies, videos and office. Very occasionally amateur photo editing. Did not use it for gaming. I used this monitor with mac mini(2018) and hp spectre. I did a lot of research before making this purchase. To sum up what I found out and my personal experience: This is an entry level 4k monitor. There are some 4k monitors which are cheaper than this, but they come with TN panel. The picture quality is great no doubt, but I found a few things a bit disappointing - Only 300 nits. For this price I feel atleast 350, if not 400 would be great. A little bit of glare. And finally, HDR. In my research I came to understand that this monitor 'supports' HDR, but it is not VESA certified DisplayHDR. You can find the list of HDR certified products online. In fact a different model 27UL600 has DisplayHDR 400 certification. I did play some HDR content that I have and I was disappointed a bit. But the resolution is excellent. I felt that the response time is a bit slow when I use this with mac mini.Anyway overall, very satisfied. If your budget allows, prefer the next models like 27UK650 or 27UL600, as they are HDR certified and have some international recognition."
5,"Bought this at Rs 28,994.I have just been using this monitor for the past 2 hours since it's delivery.To experience refresh rates of 60hz or higher, the HDMI interface won't cut it. You will need to use the Display Port interface.I am using a 2015 13inch Mac Book Pro.  I had pre-ordered a mini DPI to DPI cable along with the monitor so as to connect using the Mac's Thunderbolt port.This is what I am using.  https://www.amazon.in/gp/product/B013PWQPFS/ref=ppx_yo_dt_b_asin_title_o02_s00?ie=UTF8&psc=1  if you want to experience 4K in all its glory.This same mini DP cable works with my office provided Lenovo T470. Most WinTel laptops come with at least a mini DP.For later generation Macs, Thinkpads, those with a USB-C type interface, you will need this cablehttps://www.amazon.in/DisplayPort-CableCreation-Gold-Plated-Thunderbolt-Compatible/dp/B08BY5VFKX/ref=asc_df_B08BY5VFKX/?tag=googleshopdes-21&linkCode=df0&hvadid=397005680557&hvpos=&hvnetw=g&hvrand=11287787582426092915&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9061821&hvtargid=pla-970329435506&psc=1&ext_vrnc=hiOn a Mac, all text is crisp and clear. With a PPI that is almost Retina Level Quality. Honestly, the difference in clarity between the Mac Book Pro's retina screen Vs this LG screen is negligible and is probably only because the former is a smaller 13-inch display.I will also attach a few Windows Screenshots as well."
5,"This is my first monitor and I got a 4k monitor. The product is amazing. I am lucky I got a new package and 1 days delivery. The good thing with LG is it provides multiple cables including HDMI, DPI. Earlier I purchased a Acer 32"" 2k monitor. It was too big and eyes were paining to read text in such a big monitor which is not 4K. So, I decided to get 27"" and I chose LG. I felt the difference. You can read all day long with 4K display without discomfort to your eyes and watching movies on this display is amazing. I use it with my MacBook Air 2017 model. You should buy a miniDPI to DPI port cable. I spent another 1000 rupees for it but it worked well. Thank you, team Amazon!I will update after 2 months about the life of this monitor."
4,The monitor is awesome; has lots of preset levels for display and just perfect size for a 4x2 table for a work from home setup. This version has fixed stand and hence needs a VESA mount-clamp in order for height adjustment and tilt. Overall no complaints and been using since Mar-20 and its great !! Price is on a higher side compared to Samsung and Benq which you can get for 5K less.
4,"As this is my first 4K monitor I was mesmerized by it's display after watching 4K video at 60fps. I was using a LG 22"" display before so this 27"" inch display seems quite huge but at the same time comfortable , don't have to turn head which I think might be a problem with 32"" display.I think it's a great investment for someone spending a lot of time on screen as the resolution is soothing to eyes and very much comfortable for long hours of work.Pros--Picture Quality is amazing- Good reading mode-Delivered in less than 24 hours (Thanks Amazon)Cons(No major flaws )Fixed stand - No Screen Rotation /height adjustable (Not much big of an issue)Screen little wobbly because of the stand , It will be fine if the table is fixed and firm"
4,"This monitor is okay, its decent, since its a IPS display colors are good. 4k resolution at 27 inch looks very sharp. We dont have much options at the price range of 30K, So here is what i think about pros and consPros :- Decent Monitor for under 30K- Great Colors- Superb Response Time- Great Viewing Angles- Freesync support , lot of color preset options- 2 hdmi 2.0 and 1 display port with a great stand- Very good size to resolution ratio, perfect for 4k gaming on consoled and pcCons- HDR is just a checklist checked, Very poor HDR since it is a 8 bit+FRC panel- HDR just makes everything grayish and pinkish and looks dull . Tried all settings and compared it with a sony hdr tv. This monitor has a very poor HDR implemenation .- Poor Contrast Ratio , Dark Scenes dont look good. But there are no VA panels at this price as well- Not a 10 bit panel , thats a bummer ...- Under 400 nits of brightness is another reason for poor HDR , though 400 nits is bright enough when u sit upclose.What could have made it great... ?If LG can pull a 10 bit panel with a good contrast ratio over 1000:1 and retain all Pros i mentioned , this monitor would be a steal at 30K. Though for HDR local dimming zones , high brightness over 600 nits is essential,  a 10 bit panel would have made this monitor look great in HDR.If you are fine with poor HDR , and hdmi 2.1 monitors are still years away, this would still a great a buy for your consoles and pc."
1,"This monitor has some serious issues.I used it with my MacBook Pro as an external monitor, while the colors were all nice and vibrant but there’s something wrong.Before starting I’d like to tell all, I am no gamer. I am just an IT professional.The monitor was lagging a lot, I also tried using the display port cable to get 60 fps but that didn’t resolve the issue as well.The thing is Mac will scale it down to 1080p by default, that causes a lot of noticeable lag like when you are opening new windows, minimizing, maximizing.If you change the resolution to 3840x2160, the lag is gone but then everything becomes so small that its impossible to read.I almost got irritated with it and that’s when I decided to return it.I have a Hp 24es monitor, its 1080p with IPS Panel. It works butter smooth with my MacBook also the quality difference is unnoticeable. Shocking this is that is less than half of what this monitor costs.I had better expectations from Lg.Thanks to amazon for accepting my return."
5,"This is just the right monitor for my use.. I needed a bigger screen from my previous dell 21"" and wanted a bump in resolution for multitasking.. use windows scaling feature to 125-150% and voila it ticks all the requirements. color reproduction is good. I had to lower the brightness as it was causing strain. I am using a HDMI cable with 60Hz RR but no HDR without a DP."
4,"Absolutely lovely product. Prior to this I tried LG 29UM69g in which the text was pixelated so had to return it. The text sharpness in this is brilliant, I use it with Macbook Pro 2015, must say the text is as good as retina display. Anyone thinking of it for home office, you will definitely love it too.The only con I could find after using it for a week now is, it comes with HDMI cable but it only supports 30 fps rather than 60. This is the downside of it. Of course we can purchase the cable but what's the point of providing it with low rate than the monitor's capability. LG should address it."
5,"The picture quality is amazing with this 4K UHD monitor. Mind only one thing, before buying this or any 4K monitor make sure that your motherboard or graphics card has the latest HDMI port that support 4k at 60hz or higher. Some graphics cards also can't handle 4K, so before purchase make sure that your system is compatible.  If your mother board is cheap quality and doesn't have good HDMI port, it may cause problem while using 4K."
3,"It's kind of okay, found one dead pixel and 4K@60hz over hdmi only if your laptop supports hdmi v2.0.And I am pretty suspicious that this piece was used once because of the packaging and even the driver CD was not in the packaging, it was roaming open in the box and got all scratches on it.Edges of the panel seems like they are not fitted properly but that's my view, maybe that's how they do it.Got it for 28k, can't return because it's an emi purchase and I got struck down for rupees 4600 before on an emi purchase don't want to risk that happening again.The price should be 25k because of the quality checks."
4,"The peak brightness is too low to truly enjoy HDR content. But, otherwise, the display is great. No complaints. I played around with the software that LG provides that splits the screen into different zones and allows sharing of mouse and keyboard between computers, etc. I didn't really need it for my purposes, so I didn't spend too much time on it, but I can totally see someone relying on that for their setup/workflow."
5,I am using this 4k monitor for video editing and UI design the color calibration is prefect and gaming with HDR is excellent
5,"I am very pleased with this 4K monitor. It does not have USB connectivity (i.e. a USB hub); it does not have a height adjustable stand. Having those would have been nice, but that would also add to the price. For around ₹30,000 I think this monitor provides everything I *need* (great image quality, quick to wake up from standby) while not charging me for bells and whistles that I *want*. In my opinion, this monitor gets the basics right and that makes it a great value for money."
4,"The issue I felt is that it doesnt fit my Macbook, as connecting monitor using a dp port, was not good.It braks very often and I have to reconnect it, hence I am not sure if its a good to go with Mac."
2,I thought the resolution will be Very sharp like mac retina 4K display with laser sharp images but frankly it’s not very different from a regular 1980 by 1020 display don’t waste your money just buy a regular display it could that my laptop output is also not 4K
5,It has been 24hours since i'm using it and my initial impression is superb for this dispaly. It's fairly bright and colors are very natural and vivid. I'm using it with mi box 4k and I'm absolutely loving it. Though I've to test it for longer period of time.
4,The monitor looks old with its white back and big black plastic bezel. But switch it on and the 4K with HDR display is very good and you will quickly forget about the rest of the monitor design.At this price it’s probably the best panel you can get.(Connected to MacBook Pro using a USB-C to DP cable)
4,Works with macbook pro retina display. I was looking for the above features and this one proved to be the best choice.Cons:Its tilt is very bad. You can't work without buying a separate stand.It doesn't turn on with 4k display sometimes
1,"This product is not the quality as compared to its price  ,it is just forced on me you outrigtly rejected my request to return. It shows your callous and apathetic attitude towards me who had been a loyal customer for the last 15 or so years"
5,"I got it for 22K, and this is one of the best 4k monitors in this budget. The picture quality is excellent for this pricethe main problem is that I got only 30fps on 4k by HDMI. It is highly recommended to use display port because there is a lot of difference between 30fps and 60fps."
3,The monitor should be priced below 25k. The HDMI ports are close to the bulge at the back and hence I am not able to connect the firestick to this. I had to purchase an HDMI extension cable to connect the firetick.
