Rattings,Review
4,This is the latest model of HP printer launched in 2020 and the design is sleep look Compared to the old model also the led notifications are futuristic. Connects perfectly and the print quality of the paper is Good.. If you see any change is the warranty it might show bit old but when you call or check in the virtual chat it will reflect correct with your serial number. Will post my second review after a month to see if any issues in the future
5,"Looks classy & does the job well. No complaints!People complaining about the ink getting over quickly should realize that cartridge that came with the printer is a ""starter"" cartridge. The actual HP 682 that we would need to buy once the starter cartridge runs out would last much longer."
3,"The products build quality is superb, installation part is easy, but there are zero controls on the printer itself and all is controlled through an hp app, the color toner gets finished faster than you can imagine... Only 20 color print outs and it's already gone... So printing colored is expensive. Would recommend people to go for ink tank options as this one is having expensive printing."
5,"Jan 05, 2021So far I've printed only with regular paper and the prints are good. Will update the review about print samples when I get some good paper and print.Ink - runs out pretty fast. After some 12 to 15 prints the colour ink level is down by 10% so I'm guessing it will give me a total of about 100 prints before cartridge replacement is needed. thats about 7 to 10 bucks per colour print... not bad because any shop prints colour A4 for about Rs. 30 to 50 and this prints much better quality than the small shops that do these prints.WIFI - this is the most amazing part about the printer. Tried printing via Wifi from iPhone, windows 10 laptops and Desktop, and from Android phone and it works perfectly.Size and look - its really compact and looks slick! I looked at various ink tank printers and finally decided on this because whats obvious from the numerous reviews out there is that ink tanks are for the bulk printing folks. We will print 2 or 3 prints per week and at 7 to 10 rupees for a print in colour with all the features this printer offers us unparalleled value.the ink tanks seem to print duller colour prints because that for bulk low cost printing and not for a discerning buyer. So if you are looking for the best prints in a 10K  printer then this one is hard to beat!will upload photos of print soon.Auto duplex printing is an added advantage and works well too..."
5,"Printer is super easy to install. All the functions like copying, scanning, printing can be performed smoothly. Built is strong. Cartridge installation is also very easy. One can easily set up the printer by following installation guidelines on the HP Smart app. And one can also choose advanced settings on the app and it will take the user to the HP website. The user needs to log into the account and there are a lot of options for settings to choose from. Make the most of the app features to utilise the printer to the fullest."
3,"Printer looks premium but it functions erratically. When papers in the tray are less than 15-20, it won't recognize the same and we have to add more papers. Even after adding papers it will show error and than we have to clear the ""paper jam"" by opening the top cover of the printer (though physically there was no paper jam). Moreover 1st page printing takes longer than the expected time."
5,"Best feature is auto-duplexWifi works flawlesslythe lighting and sound features make it look premium and cutting edge.fits really well with the aesthetics of the room.idk why people are giving it a bad rating. i was reluctant to buy it looking at the ratings, but then i saw some youtube unboxing and bought this with fingers crossed. Im more than happy with my purchase."
4,"It was easy to install. Took just 15mins to complete the process. Print quality and speed looks okay.They provided only starter ink cartridges so I suggest people to not judge the printing cost per page by using starter cartridge.Need to check after using originl cartridge for the cost effectiveness.Overall, I found this printer good. It is the only model with auto duplex (2 sided printing). So I am happy about it."
5,"Very budget friendly yet very economic printer. We get auto duplex printing below 10k price range which is the main point inspired me to purchase this one after reviewing so many printer models from different brands.One may think that cartridge type inkjet printer may not be economoc when compared to ink tank inkjet printers. Well partially it is true when your printing volume is very high compared to occassional printing.One thing is that this model comes only on white. Hence, care has to be taken to keep it clean. Setting it up is very very easy. Before everything you have to download hp smart app in your phone. It supports Bluetooth printing also. Hence, turn on the Bluetooth first, open hp smart amd it will detect your printer. Once hp smart detects it it will ask for you to setup wifi connection for your printer. Requirement of laptop is not essential to setup this printer. That is one of the biggest point of buying it. A mobile/tablet/ipad is enough to get things done."
5,"Strictly for home user who wants no headaches and prints occasionally. Very easy to setup using HP smart App. Did not face a single hiccup while setting up or using it till now.I have taken around 30 prints till now, print quality is very good. Build quality is very good, scan lid could be more sturdy. contemporary design, look and feel. Paper tray is tucked in at the bottom very nicely.Print speed is Ok, not great and not bad either. Duplex printing is awesome. Scanning with high resolution takes time, but usual day-to-day documents which we want to scan with medium or low resolutions, the speed is decent. It came with starter cartridge, so cant expect it to last long,If you are using office laptop for work from home, Its better to set it it up first time using your personal Mobile first. Install HP Smart App and set up the printer. Once done try using add printer wizard in office laptop and add it. HP smart app might not get installed in office laptop as most of the time MS App Store is blocked.Printer maintenance (cartridges) is a not very economical. But for a low usage home user it does not matter would not even notice it. For a low usage Home user who wants all features (Auto Duplex, document feeder, scanner, copier, High quality prints) with great looks, compact design AND is not too pricey this is the best fit."
1,"Worst product from HP. Even though I managed to print 3-4 pages, the printer failed to initialize right from the moment I switched it on. Even HP engineer visited my place that too AFTER 8 DAYs(lodged complaint on 9th Nov 2020 and he came on 18th Nov 2020) of complaining and gave up on it saying we'll issue a DoI and take the product back."
2,"I will mention only one point which is horrible,in this printer according to me,u cannot connect it via USB cable only,it won't work,u cannot connect it with cellphone or laptop directly via wifi.It will connect only with a third party wifi signal to which the laptop or signal is connected.lastly the worst part u cannot connect two devices one after another if u connect second device then the first device won't connect again.Start up is also very slow and takes a lot of time,there is no screen on the printer touch screen panel"
1,"Cartridges are outdated (just like filament bulbs in the age of LED bulbs). Check the cost from HP itself:Cartridge: Rs 5 per page (see below for more)Ink tank: 18 paise per pageThere is no comparison !!The above cartridge cost as per yield of the HP 682 cartridges ~ 480 pages (Black & White) & ~150 pages (Colour). This is like a petrol car giving 30kmpl in city traffic. It is less than half. If you get 200 pages (black - Rs 792) or 75 pages (color - Rs 972), you are lucky.HP is fooling people by still selling the cartridge printers. These are best seen in museums.~*~"
1,"I was delivered HP 6075 printer with only one black cartridge installed. The colour was missing. A brand new hp printer does not have cartridge installed, else how will we know if the cartridge inside is genuine not refurbished. Amazon support team is excellent in helping with return. But this kind of experience is bad. Eventually I will be buying offline from one of the malls."
4,The printer does the job as in the description. The reason i chose this model was only because of the auto-duplex feature which saves a lot of time and effoet. No problems whats so ever. Had a complication in setting up the printer for wireless access. The connectivity is not consistent. You need to assign a static ip address to the printer for it to work properly. Apart from the wireless connectivity there are no other complaints I've.
4,"After reading the mixed reviews about print quality ,installation and catridge issue, I was a bit skeptical to buy this printer. But after using the printer for a week now, I can say it is the best choice I have made for my needs of home printing. The printer is  very nice, sleek and is light weight. Installation was bit of a struggle as there were no clear instructions and I had to google to figure out the steps after the app is installed on phone. But once it got connected it has been running smoothly. I have used all the functions - printing, scanning and copy and all are working smoothly. I would recommend this printer for people who wants a printer for home i.e for school project/ scanning/ copying few documents. It occupies less place and not very huge as compared to other printers."
3,Bought this close to 10k rupees. Overall it’s for home purpose only. Print quality is good.I went to high price just for duplex printing.Con:Scanner is just ok. I say it has bad scanning capability. 300ppi scanning is good. 600ppi takes 40 seconds. For 1200 ppi one must die and take rebirth to see it.Don’t thing scanning is fast like what we see at xerox shop
5,Installation was smooth and didn't take much time to sort things out and make it working. HP smart app is pretty user friendly that way.4.2* from 328k reviews does say the app is good enough to do what is expected out of it.My 5 stars is purely on the value for money it carries with wifi and auto duplex features.
5,Pro'sThe size is very sleekThe light indications for various events and errorsThe paper tray has a yellow light indicating the tray is not closedDuplex printingGood quality photo printsEasy to Print using phoneCon'sThe cost of ink and prints are bit expensive but that a case for any inkjet
4,Good print quality and easy to print.The main disadvantage with the printer is its very hard to install/Setup. Got no installation manual with the printer..and the one available online doesn't help.with the wifi set up. Had to do lot of trial and error methods to make the printer work on wifi.Also no specific set-up videos onYou Tube for this particular model.
2,"The printer is not as user friendly as claimed. Event after following all the prompted actions, it encountered problems while connecting through HP app on IOS. With much effort, the printer finally started but still did not receive print command from mobiles. Had to connect to PC using USB for printing. So much for dual band direct WIFI feature. Will update review after using it for a month or two."
1,Had to return because the product was damaged and had black ink marks
1,"I thought the low cost printer, might be equivalent to 4279 printer. But this one very downgraded model. DO NOT BUY and DON'T GOI Feel bad  why brought this mud boxBetter go for INKTANK printers"
5,Received the product in good condition.. Packing was good.. Print quality is also good.. Fully satisfied with product.. Would recommend others to buy Hp products...
5,"Wanted a printer for home and home office use. Max usage of 200-300 pages per month. Delivery on time, setup/installation was simple and without any hitches. Printing smooth, already printed 200 pages with the cartridge supplied along with the printer. Overall satisfied."
3,The cartridge printed only 20 black pages before starting to display that printer is low on inksThis is suprirngly odd as I bought same printer for myself 1 month back - and the Catridge is still running good despite being printed 200 pages.
4,Please HELP!I need a cover for the printer HP Ink advantage 6750 I just bought from Amazon. I dont see a compatible cover online for this printer model.
5,"First day usage review:Got early delivery. Thanks to Amazon.Packaging was good and device is very light weight.Configuration and setup was very easy.Tested colour, B/W printing - working fine.Tested photo copying - working fine.Tested scanning - working fine.This works fine with USB cable and WiFi on Windows 10 laptop.Working good from iPhone mobile too.Thanks to HP and Amazon."
1,It's Very Bakbass Product I Ever Purchased From Amazone. The print Quality is very Pood.  It's had not All colours. Bad Product. Plz donot purchase it. Go for another lazier prienter. I want my money back
5,"Good product for home and children use. Print quality is fine. Not like laser printing or professional work, but good for students. Color printing is also good. Wireless printing gives a good overall experience and easyness."
1,"First printer worked perfectly. The second printer is defective, the cartridges that came with it were dry, its a month now and even after repeated calls there is no response from the customer support.I have had excellent experience with hp products but this last product and after sale support is such a disappointment ."
4,"Hello everyone,Just received the printer. Printing, scanning & copying works fine from mobile & PC. To have auto duplex function, please install the correct driver from the HP website. So far the printer works good. Need to check how many pages it prints per cartridges."
1,It's printing cost is very high.It Cartridge cost approx INR 800/=each (Black & Tri Colour).Company wrote that u can print 480 pages from Black Cartridge and 150 pages from tri colour but it's not true. After 200-250 print app will show u very low on ink.I will not recommend any one to buy this product.
1,"This is a horrible product, doesn’t detect your mobile or any other device it takes hours to print or scan a single page. It is easier to go to a market and get it the print than priting from this useless machine . I would give a 0 out of 5 star to this. Doesn’t work on a 300 mbps connection. Dont buy!"
5,"Setup was a bit time consuming. Google cloud print, Airprint setups are a little tricky. Printer works well. It is opted to use WiFi always."
5,Good product. Works flawless as advertised.
1,ultimate third class product. none of the option is esay to install nor east to take care of it. printing cost too high. company making customers fool by making false statement regarding cost of printing . its not at  all cheap or user friendly . WORST IS THE IDEAL WORD TO EXPLAIN it
5,Very easy to install . Running very smoothly.
1,"Slowest printer , After giving print option you can make a hot green tea in your electric kettle and can complete your tea..But for every print cup of tea is not good to health"
5,"At this budget it is fantastic. It is efficient and easy to use. I do not know why some people are saying it is slow. Because it is not slow. You have to set ""plain paper"" in the properties before you start printing. It is very fast. I printed 80 black and white pages in around 9 minutes. The problem is by default it selects the glossy paper and takes a hell lot of time. Obviously, if you are not printing photos, why would you select glossy paper. For document printing select plain paper and see how fast it can print! Quality of print is also great. There are three options - draft, better and best. I was happy with the draft quality. I printed 450 pages on a single day. It did not give me any trouble at all."
1,"Please don't buy this printer, the paper gets jammed each time. Amazon customer care was good, they got a new replacement printer  which worked for around 2 weeks. Again the new printer is having the same problem. I've given to hp service centre, will update you soonUpdate: hp replaced it with a new printer-another model ( working)"
5,"I am so unlucky beacause when I ordered it after that day the of the printer discresed.  Ok, I am happy to share you that I received a very good printer. I want to tell you that if your buying price range is under 5,000/- then you can buy it.  It's printng cost is medium not so high or low( 1.4  & 5 ). I buy this in 4,814/-  & my purchase date is 23/11/2020. I get this printer in three days after order in Coochbehar, West Bengal.  I install it in pc in four minites. You can also do it. I am a boy of class 8. I can do it easliy."
3,Now i understood why this printer is rated 3 star on amazonVery slow printingNot good for office purposePrint quality is okayIt takes 2-3 minute to get ready once to switch it onYou may go for this printer if you print 50-100 pages a month
1,"Had a very bad experience with both the manufacturer and Amazon. After receiving the printer I wasted by complete one day to install the printer and software as no demo was provided. Finally, when started using the printer, I came across several issues like extremely slow, paper getting stucked and printer hanged and need restart. Hence, I replaced the printer. The another printer which I received was already broken so good that I didn't had to waste my time to install. But here comes the returning issue. At first the delivery person who came to take back the return refused to take it back saying the serial number is not matching. I immediately called the customer care but they couldn't communicate with the delivery person due to language issue. This all happened in between by office meeting. Then customer care re-scheduled the return and finally the same delivery person took the printer back and thankfully Amazon refunded my amount back with no more issues."
5,"Order experience - Ordered last night, arrived today morning. Unboxed - cardboard/thermacole suffered some tear but product was intact & plastic sealed with wires & both cartridges. Plugged in tested copy and print - works like a charm.After Sales Support - Did not know how to use manual duplex (print both-side), called tech support - he guided and explained me process/steps; tried it - worked as expected. 1 hour back got a call from tech support to confirm resolution before closing ticket. Really liked it.Overall feedback - I read so many negative reviews about paper jam, ink level and issues after few days. I got concerned but as everything is working seamlessly and got great support, I feel positive. This is my second HP printer; I don't think there would be a better product with such features at this price."
1,"I have received last week due to got busy in some family function didn't get time to open it. as return/placement date  mentioned 6/Jan/21, i opened last night and  found used product delivered.1) Only cartages wrapper present in box , cartages attached in to printer , cartages should be seal packed.2) as cartages are  attached to printer it means they are used.3) No information booklet present in box.4) printer inside box is opened without any wrapping. 100% sure this product is used and then return by someone, same has delivered to me.Although its mention on order ""HP DeskJet 2335 All-in-One Ink Advantage Colour PrinterReplacement may be possible through 06-Jan-2021""Amazon saying relacment is not possible as date has been passed although replacement request raised on 6th .Better not opt for amazon for costly product and specially this seller ""Appario Retail Private Ltd"" who has delivered this item._----------------------------------------_--+-++++-Update, got immediate replacement with new printer but new printer is not working copy and print function not working.Even after talking with hp support they are not able to solve the problem, somehow amazon ask to return the product."
1,Worse printer m facing problem now. The ink is full but it shows no print n no ink . the demo page can be print but . the light keeps blinking saying no ink.  HP is a cheater. Its waste of time as bought for college print works. This Printer is a scam. Check youtube as well it says this printer is always creating problem no use.  It was late to change as mine amazon package cover was thrown so. It won't be accepted to return. They said only can be replaced . so total waste of money and time
5,Good quality print. Good packing condition. Value for money.
1,"I purchased this product and was unable to install driver on my Windows 10 laptops. [Note: Both Windows 10] The call to HP was long wait and finally I got through. The person tried to install device driver but wasn't successful. He was installing HP 2300 series driver. After that I did some research and tried to install F2200/F2224 driver on my old Windows 10 laptop and it worked on one of the laptop. The message on newer windows 10 laptop was that you are using older version of device driver. A service engineer came but  couldn't do much. Surprisingly he told me that your laptop has a problem. I explained that it's a DELL laptop and not an assembled one and uses legitimate windows 10. I tried to tell him that windows 10 might have a newer patch and there might be a patch for driver as well. But he was not very keen probably trained by HP.  I am keeping printer and will update if at all HP sees this and comes back to me with resolution as I have told him that I can even wait for 15 days. He also said I am free to give whatever ratings I want. ??My service ID: BRFZ7243A descent product but extremely poor HP service. It's not a technician's fault but the attitude of parent company HP. They want to make money but don't care about educating their technicians. This is how they train people. There is no attitude to help customers, no desire to learn @ issues and no desire to solve issues, no log checking, poor debugging. They are taught to close the cases by parent company. HP wake up...  Don't be complacent ..."
2,Stopped working in couple of week. This is my third and HP s second printer. First I bought from store lasted like 7-8 years without any issue as I remember. And this time bought online. Printer got internally damaged and one gear stud got broken. I don't know how this could happen in such short time (couple of times only) use.
4,"I have been using this printer for taking print outs of my Kids home work and documents.The print quality is not good as we get in the shops or office, but this will be enough the above said uses. Prints are little lighter on black and greyscale. I tried changing the settings , but it did not help.The test print with colour looked good, but I have not taken any more colour printouts.Printing in greyscale can finish up the colour inks very quick, so use it only if required."
3,"It just meets expectations of printing and scanning. However, there are quite a few issues which are not that satisfactory.1. The paper gets stuck very often when it starts rolling into the printer. The paper tilts to a side and gets stuck. The print is just OK.2. The scanning takes very long. And after using it for nearly a month, I am still to figure out how to create a single file from multiple scans. And settings are too clumsy. Not user friendly settings.3. Product looks too brittle. Not sturdy/robust."
4,"Being HP product is good. However for scanning you are compelled to go online i.e. through HP App which is not desired and very cumbersome. During which a lot of HP updates squeeze-in in your system. This printer has an HP offer of free headset. Here is the problem. The invoice sent with the delivery is thermal print out and is difficult to read contents in that more particularly the serial number of printer which is must for redeeming offer. The invoice if downloaded come in two parts /pages, i.e Part-1 invoice without serial number of printer and Part-2 Packing slip with serial number of printer and HP redemption cell do not consider packing slip and also invoice without serial number of printer. Hence offer not allowed. Sorry."
1,"Cartridge printed only 40 pages, and it empty now.You mentioned wrong printing quantity.Cartridge cost is rupees1553 for 1 set which gives approx 40 pages print.  Print is very costly.Never buy HP printer.Printer is cost effective but ink cartridge is very costly.Never go for it."
1,"I bought this HP 2335 printer and regretted it. I wasted 2 days of my time fixing this printer. Nothing happened. Then I called Amazon for returning this product. The representative said she would replace this product with another one. The replacement arrived the next day. But the replacement is also a junk product and it does not work. So, I am again trying to reach Amazon and I am getting the message that the customer service call back service is not available.I am a busy executive and I don’t have time to waste like this. I regret buying this product!Don’t waste your money buying this product  and also don’t waste your precious time fixing this junk!I don’t understand why Amazons customer service call back Service is unavailable. So how can we return the defective product?"
1,"There are too many driver compatibility issue and lack of integration for apple devices. Customers should not be going through this kind of unnecessary hassle.Instead of making multiple printers with almost similar features and price range, HP should concentrate more on ease of usage and superior experience for end user with better product quality and support."
4,Please send me Installation disc as I am senior citizen so as to enable me to run.Product is Good.Awaiting favorable Installation disc to solve Scan Issues.
1,The HP DESKJET INK ADVANTAGE ALL IN ONE PRINTER delivered on 31 December 2020 (13 Days back) was a defective piece as paper was getting jammed. As per the policy return of such items within seven days only is permitted.
2,The printing speed is very slow and not WiFi version only usb connectivity.Their promise is fake they said the black cartridge print 480 pages but this print only 100-120 pages and cartridge is empty.Like that colour cartridge print only 30 pages . My money is worst / waste . So I want you that don't buy this product this is fake claim of cartridge and printing quality is very slow
1,This printer is one of the most inconvenient printers I have ever used. The manual doesn't give any information. And the print and scan function doesn't work. Only photocopy works.
4,Fast to print. Clear prints. Ver good after sales service also. I had to get a replacement as the first one I received had a problem with paper loading. It got replaced very fast and the Amazon technician was excellent
1,It is totaly bad product there was no ink in this cartridge cartridge was empty and the costumer care is not helping us I totally waste my money kindly costumer care please help me to change this product
5,"Works perfect for my usage, we need max 30-40 prints a month.This works perfectly well and print quality is good. It's a machine now give it time to do its job for printing for few seconds. Not an issue for me atleast."
3,This printer very reliable to use and printer quality is good(I am talking about black print only) but I got defected tricolor cartidge and I have given the cartridge for replacement to HP authorised service centre. I will update my review colour print quality after I get the new color cartidge from service centre.
4,"Easy to install,  photocopy and printing is easy but scanning is little cumbersome. But works well."
5,This is 1st reviewI want to tell you all guys that this also work on LINUX without any extra app.Very easy to use
2,Print quality is very poor. The cartridge gives very less number of prints. Nowhere near to the mentioned 100-300 pages. Scanner is good. Giving 2 stars just because of that. No value for the money paid...
1,"Tried to contact customer service, so many times!!. Amazon customer service will ask you to contact the HP service team to get a job sheet for return. Now the brand new printer is sitting in the storage room. Gave up the idea of returning it."
1,"Invariably paper gets stuck, twisted. Have to hold n guide it. Takes hours to print.  The worst printer i ever used in 3 decades!"
1,I've ordered it and firstly I wasn't working then I replaced it hopefully that good product will reach me out but unfortunately again the same problem... Printer isn't working and roller are jam and and somewhere there is hardware issue...and wasting my time with this product... think twice before you go for this product.😔
5,It's very easy to use. This product is cheap and best.
5,"Very helpful & awesome printer at a reasonable price. Printing speed as normal, very good packaging & safely delivered by Amazon. Thank You Amazon & HP"
1,Printer was for Home use. But Printer DEFECTIVE.... NO INVOICE SENT EITHER.LABEL SHOWING WRONG SERIAL NUMBER AS CONFIRMD BY MR SAMUEL OF HP AS WELL AS MS MUSHKANHP NOT WILLING TO RENDER SERVICS DUE TO WRONG SERIALNUMBER>DISAPPOINTED WITH THIS SERVICE OF AMAZON
1,Worst printer one can buy. Please don't buy. The paper gets stuck all the time. The color is getting dispersed on rubbing. Unfortunately my return window is over by the time i realized.Now the printer is showing error carriage stalled and not able to use it.
5,It's not slow. Change the settings of the printing then it will be faster.Initially I felt same with my experience.Later on after changing settings it is working faster like any other printer
3,The power supply cable is not fitting the printer its very loose ofter its comming out
1,Terrific Experience.....I received a used product yesterday....both ink cartridge is not in sealed pack .Ink cartridge already fitted in the printer and it was used product.I call customer care but they said they can't replace my product now
1,Currently the only option i have is to use it with phone.
5,"After some settings it started giving very good results... One thing I don't like I was unable to connect the printer through otg cable to my phone, over all its really value for money, I bought it in 5999"
5,Both Black and color print quality is just awesome . What a printer it is ! It's quality is just awesome . Both color and black and white . ...... So purchase this and enjoy . You can see my review at my channel ELECTRIC REVIEW . Thanks
5,Though the printing speed is not excellent but it is perfect for students who print out on regular basis.Easy setup and print quality is also good.
3,"This printer is fast, it prints real quick. Photo printing is also quite decent.I have tried it on Linux and Windows, both work, Linux however always prints in color even if settings are in grayscale.The ink leaks though from bottom, after that paper comes blotched on the edges.I am ok with it as my printing is not mission critical.I would suggest for a couple of thousand more, now you can get wireless inktank auto duplex printers in canon, in case you like more convenience.Overall an average normie printer for the average joe."
4,"After unpacking and installation, it was not printing , raised a complaint with HP support who said that  it’s a hardware issue and the service engineer will be sent to review the same. The engineer was very knowledgable , and he said the issue was owing to a connection that would probably not have been made inside  , and he opened  the printer and he was so right. The printer is working all well ."
2,"Letter size of below 9 is not printing properly, print as double or mirror type, which is not readable. So some PDF file can't print due to its small size of letter. Otherwise for 10 or above 10 size letter, it is good."
3,"Printer is very good. But recieved printer with ink already filled in printer and print head already seal broken and installed in printer. The ink bottles were leaking and ink was all over the printer and booklet, instruction manuals. I don't know if it's replacement printer or old piece. After plugin it is working smooth and producing good color. As the printer is ok n running am not returning but definitely wants to give one star to the seller."
1,"Initially the printer worked fine. But issue started after 2 weeks, once the return period was over.1. Issue related to paper handling. The printer was unable to pull paper properly from input tray, resulting in no printing and paper error. Seemingly the paper pulling roller was not able to make contact properly on the paper and hence not pulling it.2. Then trying to print a test page from HP printer utility, it did not print. Tried multiple times, no luck. As per the printer utility program, if test page do not print, it means that the printer is malfunctioning!Not expected from a new printer from reputed company like HP. Seems a loss of Rs. 7600/-."
4,"Good printer for value for money, good quality and value for money, cartridges are not jaming for seldom use..i use it rarely 1-2 time in a month, still working.Amazon did not provide full detail like product and serial number,i am struggling for warranty claim. the serial number provided is not working. also there is no product number on printer. waiting for amazon response..cons: printer is very very slow. in urgency you will get frustrated and will go to shop for print because it can take several minutes sometime to adjust and print so in urgency it can kill your plan....."
5,If u are looking for very rare use and ink tank and low cost printing.this is best. Just compare canon 1010 and Epson 130
5,"Such a nice product let us see it's all good working,!!adding after using...Best in this category and price as well..... forgot all BV colour printers and be the fan of hp115...g.. great performance and reliability as well!!!"
1,"HP customer service suks so bad , they bluntly said that they dont provide installation service for this model whereas it is mentioned in product video description that installation is provided by HP brand.Couldn't install it properly and couldn't take a single print.Had to return it on same day , thanks to Amazon A class service for accepting the return for this thrash from HP.P.S HP service sux better to go for any other brand other than HP"
1,Had been facing issues aince day 1.Firstly the power button started blinking even though ink levels were sufficient and print heads were properly installed.Then one day when i had to recheck and reinstall the printheads it just won't lock even if i press the blue latch. HP is also denying it to be a manufacturing issue and hence not covered under warranty. I think the seller has to own up else amazon must own responsibly for keeping this defective pieces on their market.
5,"Wanted printer for occasional printing for school work. Fits right for my expectation. Good quality print.Also printed some photos which turned out be good, though not that good.Didn't need any wifi feature, it takes just a second to connect USB wire, spending 2000 more for this feature does not make sense. Also, no need for photocopy as one as always take a photo and print any document.Will update the review after few months"
4,"Review (April 2021): I contacted the helpline (1800 number) and they gave me the contact for technical helpline, which is another 1800 number. The technical support engineer spent almost 30mins in call with me to find out the problem in my printer. We found two issues: (a) the paper feeder needed some cleaning, which was easy to clean with a cotton cloth wrapped in pencil sprayed with some sanitizer (b) the black printer head wasn't functioning at all. So, I was given a free visit to my door step the next day where the technician changed my black printer head for free. The reason for printer head to not function earlier was because the printer wasn't used every week to print and the printer head nozzle got ink clotted. Replacing the printer head solved the problem. I was able to print good quality prints after this. So 5 star rating for hp support and warranty coverage. Amazing job!Review (march 2021): Prints look terrible, if you stop using printer for 2 months - Unable to fix with diagnostic tools. I don't know if ink is getting dry. The hp diagnostic tool says that the ink is not genuine. But I only used hp ink since the purchase time *(aug 2020) and I have hardly done 100 pages of print during these many months with 10 photo prints. I am unable to fix the problem.Purchase-time Review (Aug 2020): Print quality is better if you keep printing more often. If you hardly print on daily basis, occasional printouts doesn't look perfect.  You have to keep using hp software to clean the head before prints."
3,"I thought it is good printer with less speed that's all but I was wrong, it is below average, very slow and not reliable. You can't use paper more than 100 gsm. Though print quality is good till now. Paper pulling mechanism is poorly built."
3,"I purchased hp115 ink tank printer, for 5499 in amazon , printer prints quality below average i print 200 pages all the pages are  not good , i change the cartridges also but print quality not change b/w is better than color print. If you want to but this printer choose another printer ..its only low cost to buy ......"
1,"Not able to start, power is not switching ON. It's been over month. They keep on telling do this do that on WhatsApp. But not willing to send technician. Please do the needful or replace faulty printer."
1,Useless printer.Impossible to take bothside printing. Print quality is good. But it has a paper jamming problem. Paper stuck almost every time if you want to take 8-10 pages printout which makes it useless printer.I'd not recommend to buy. Go for some better option.
1,Printer is goodBut i found the product delivered to me has already been registered for warranty and only 7 months are remaining
5,First of all its the cheapest available Ink tank option on the market. It does the job pretty well. The setup takes a while beyind that its a breeze. Have printed 100s of pages in past 3 months including photos and looks like it sill has ink left... very economical option and certainly a must have if someone is in the market for a printer that just does what it is supposed to do.
5,Awesome for economical printing.Best for home and small office use. Printing speed is moderate when printing @300 dpi and low speed for max dpi prints/ photos.Got 2000 prints as of now. Ink lasts for 3000 prints as per current rate.Best if you don't want additional features like scanning n wifi.Go for it!!
5,"Been using for 4 months as of now, print quality is very nice (Black & white as well as color prints), Installation was hassle free, in between did not use it for more than 20 days, after giving print lines appeared but after doing cleaning with HP software Voila! it started working perfectly.Delivery came on time, Packaging was very nice.Go for it."
1,"Delivered the printer on 6 June,afternoon, I've checked all installation manual even in youtube and followed the instructions,the cartridge was well installed but the paper feeding roller does not work and inside it does not feed in and print it.."
4,"Good printer, scanner is not there but now a days it's easy to scan any doc quickly and print it. Print quality is very good, easy to operate and best part is that running cost is very law. Black printing appx 10 to 12 paisa and colour 18 to 20 paisa and paper cost extra 40 -50 paisa.Thanks"
1,The Packaged arrived in a very poor condition.Packets inside the container were open.The ink tank was already filledThe ink bottles were empty.It couldn't even take the sample print.Continuosly showed error light right from first plug in.
1,Back side socket of plugin dock is got loose within the just 12 days.
1,"Received printer today and called HP support. Followed steps she told and found that power inlet  is moving up and down. Doesn't seem right and I let her know about it. Further setup was done under her guidance, all required software installed. Printer powers up, but doesn't work . Complaint filed. Once again precious time lost."
1,"Online classes in the entire country = bus printer demand. HP removed all discounts, printers are being sold at mrp. Very bad unethical practice."
5,I already have another brands wireless ink tank printer and was looking for a cheaper printer. Got this one as only printing was the sole purpose. Definitely a good buy if scanner functionality is not important.Only drawback is that there is wireless option.
1,I am unable to write this review at the moment because a printer is not even working this particular printer does not come under HPs fitting options that means they will not send somebody from their team to come and setup the printer you have to do it yourself the instructions for setting up the printer and not very complicated they can be done on their own but if there is any issue after setting up HP is not very helpful with it.
3,"I purchased in July 2020. But my warranty is till Feb 2021 which start from 2019 as per HP (OEM) website. Therefore, effectively you are receiving lesser warranty period."
4,Very cost effective and good b/w print quality...For color photos print one need to be spend time in selecting settings and paper quality matters alot.Overall a very good product around ₹6k. Have been using it for last 2 months...
4,Good. Once the paper got stuck. Color printing is damn slow and not that great print. Got it at 4899
5,"It's a good purchase. This printer is great if you are looking for a single function ie printing, printer. Any layman can install it since manuals and first set up tutorial videos are readily available."
5,Value for Money. Good print quality. No ink spill while filling. I personally think it is better than costly catridge based printers.
5,"Really like the product. In case interested in printing only can go for this product as the printing cost is low, quality is good."
1,It is not up to the mark. Very poor quality printing. Not at all advisable for students. Plz do not purchase it.Overall it is a waste product. Not worthy.
5,"good picture quality,easy to use"
1,Unable to use it. There was no installation CD in the packageHave tried & installed online software but the printer isnt working
1,"This product does not even have a LAN port. It is completely misleading product description. I just wasted my 12,000 bugs in this useless machine. Unfortunately Amazon didnt honour return and I ended up keeping this useless product in my office."
5,"When I was needing for a printer which suits me , then I went on searching for many blogs, articles and videos that which printer should I buy then I ordered this one .My requirements was - ( for a research student )1) Fast Printing ( Duplex- both sides)2) For longer use ( I don't use printer daily , that's why I neglected ink-based printers)3)Servicing and Brand ( Servicing means , cartridge is easily available and affordable and the printer have brand )So , I came with this one having all functions that I needed.Now , Pros -1) All above three2) Better printing quality3) Very easy to use , plug and play , can print 200 pages in one goCons -1) Not have led lights .2) I bought @13k , which I think is bit more ... It should be somewhere between @11.5kI have used HP m1136, and other HP products , but 'brother' can beat them in Quality , Fast printing , Auto duplex and Servicing .Go for it ."
