Rattings,Review
5,"EDIT : I have added 7 days battery usage video, please use that as new reference for battery usage.Original :Before you read the review, please know that I mainly use my phone for productivity and social media. I do not game heavily or photograph heavily.To me the best part about it is the display. I've never used an OLED display and moving from standard LCD to OLED is magical. The system wide dark mode support makes everything look sexy black!The battery is super powerful, although I've to use it for more days to give a better review. From what I experienced, you can easily get 12-15 hours of screentime at least, spanning over 2 days. The charging is as advertised, taking around 2 hours for a full charge.I'm not a camera enthusiast beyond some selfies and occasional landscape photography when I travel. The camera provided satisfied my expectations. Please look at same photographs attached, bearing in mind that light conditions were not optimal and I'm not an expert at the art. Also, it has Cam2 API support, so you can install a Google Camera mod and tweak the settings to your liking.This phone is worth it for the display and battery for me. It has everything I expected. Only disappointment is that it doesn't come with a cover or screenguard, while other manufacturers provide that even at this range."
3,"After 48 hours of usageVery much excited when I saw the specs. but!!!!Pros:1. Display2. Procesor  SD730G3. Camera4. Fast chargingCons:1. audio not loud getting crack sound in speaker mode2. Battery (it's 7000Mah) but discharging quickly(I didn't play games, I used it only calls, and YouTube). I felt like its a 4000Mah.3. Backside material looks very cheap. attracts lots of fingerprints4. Price is very high.5. Back case is not provided. (Phone is slippery need to handle with care or buy back case).After all, I feel this phone average for this price. (*** stars)if the price is 19999/- with this specs my price is (***** stars)"
1,Phone heats up while using camera for few minutes.Writing this just in one day of usageOther feedbacks in few daysHeating a lot.. worst ever experience  with Amazon
1,"I bought Samsung M51 on launch day itself! Within 2 days of usage, screen started flickering. Even Samsung customer care said that it's faulty screen"
1,"This mobile phone have many problems such as WiFi  issues  , Bluetooth issues,  saving pdf issues , sometimes light sensors not works , app is not working  ( showing many times) .This OS is CORE version  not as A series galaxy smartphones.I think in m51 is a experimental device by Samsung  .Samsung  inserted many apps from A series  maybe  this creates  problems  , because  its OS is core .Before purchasing M51 keep this things in mind  .I recognized after 17 days of using this .I mean to say , it creates problems after 17 days of using  .And now I am unable to return this mobile M51 .Service center told me this , its a OS problem  , after few days all m51 smartphone will get Software updates  .  Or to submit M51 to Service center  to get value of this smartphone  as a coupon,  which I will redeem coupon in exclusive Samsung showrooms  ."
5,GOOD OVERALL PHONEBATTERY IS HUGE USING PHONE FROM 7 AM ( 100% ) BATTERYPLAYED GAME FOR 50 MINUTEINSTAGRAM FOR 40 MINUTEMANY CALLS TOODID MAILING & TEXTING ALSO IN WHATSAPPWEBWHATSAPP IS ON FROM 9 AMWORKING FINE TILL NOWCAMERA IS WONDERFUL & WILL TRY ASPHALT 9 & THAN EDIT THIS REVIEWAT 5.20 PM ITS 76% BATTERYNow after use of many daysPhone works the same just one problem some time phone get disconnected automatically i don't  know if it is problem of phone or something else overallMust buy product for sure
5,Straight to the point :Purchased in first saleReceived : 20sep2020- Really heavy can start wrist pain if not used properly (but including 7000mah in this weight is surprisingly excellent. Kudos to samsung)- Headphone jack is a boon ...although I use TWS but a headphone jack is a must.- Battery can be stretched more than 1.5 days with normal usage. But initially need to disable every background app to get optimized battery life.- Glastic back panel is shiny but will not give premium feel.- Fingerprint is decent but getting used to side mount will take time.- Not for osmo mobile 3 (which I have tested and also try to upload video) uncomfortable to load and unload.- Excellent camera and video esp macro- Selfie cam is also good- Requires some adaptor to charge old phones. Mi cable is good converter & charging cable for usb mini- Speaker is average- Bloatware is there but can be disabled ...- 6gm ram and snapdragon processor does the job efficiently.- No hapticsA nice decent phone from Samsung.Pro Tip : Never buy a phone on the basis of whats new always buy on the basis of what you need. You can if you've extra bucks ;)Unboxing will be soon available on YouTube : IemMihir.Don't know but my initial review was deleted and I had to write this again.
1,"As mentioned by Samsung 7000 mh battery but battery drains very fast at the end of day when I am using internet,watching videos. Battery needs to carry for two days at 7000mh but it is not carry one day also. Please do not buy this product. Display is also very bad super amoliad  Display is fake some times video shows red faces. It is not zero edge after full Display video get cutted from the edges of phone display. Speaker sound is third class not upto the mark what we expect from Samsung. Handset provided doubly atmos but when I use headphones also can't find atmos experience. Very bad handset on this range better you can buy Samsung m31s for that.I provide 1 out of 10 ratings for this set. Its a garbage set."
5,"I purchased it on 18 September on 12:01 pm with no delay as I wanted to buy this amazing phone by Samsung. Surprisingly  it was delivered on the same day within 6 hrs. Now I have used it for almost a week and can give my overview about the phone. I will provide you the main pros and cons of Samsung M51PROS:#SuperAmoledPLUSdisplay believe me it is one of the best display I have ever seen on mobiles. You will love the premium quality while watching video and seeing photographs infact reading on this mobile feels great.#Camera: Amazing camera quality it gives natural colors, dynamic contrast ratio is better than the phones come between the price range of 30 to 40 thousand. Daylight images are just magical. 64mp camera is just awesome. 12mp macro lense gives you amazing details. Wide angle for selfish lovers where you will get most of the function get works automatically. One take picture is just amazing too. I can say you will not get such camera performance  in other phones even if you choose any phone having price beyond 40000.#Battery: Believe me if you are a normal user your battery will not get ended before the third day. If you are moderate users of phone it will give you atleast 2 days of battery backup. And if you are a hard-core mobile user you will not able to drain this battery in one single day.#UserfriendlyOneUI: what a lovely UI, very smooth , no confusing icons, better placement of folders in my files. Categorization of items by samsung is awesome anyone can use this with no difficulty. Your pics, videos, recordings, documents  everything will be kept in right place and believe me it will make you so happy as you don't have to find anything here and there.#Snapdragon730G: what a great thing to have both thing in your phone one the brand Samsung and another the processor snapdragon. Yes this processor  made M51 a great choice. Snapdragon helps to improve your gaming performance plus it also helps in smooth functioning  of different apps. No lag while viewing videos, playing games and making calls.CONSLook these are my point of views may be the cons don't have any value for most of the users.#Size: The size of phone is 6.7inch which can be a bit big for many users especially having small hands. Besides, bike riders who use to go offices daily may find this phone challenging while keeping inside the jeans pocket.#Body: the body of phone is glastik and it is so scratchable that means you have to buy the backcover as soon as possible. Using backcover and tempered  glass is advisable. This is not a big cons as now a days we all use back cover in all phones so don't take it as negative one.Hope you will like the review and it will help you give you idea of purchasing the phone."
1,Battery Backup not seems to be 7000mAh.Whatsapp video call getting disconnected mentioning some error in microphone.Phone started hanging on normal usages..
1,Product damage incoming outgoing all damage all product my post my written 14 March return minute action my return Re peace
5,Network problem h bil email Kar do
5,Very nice
1,Camera quality low
5,Good phone working fine good battery thanks for Amazon
5,Perfectly arrived on time
1,"Spending money on this phone is totally waste! Worst performance, camera and user interface! Do not waste money in this product. Even i have requested to exchange this phone from another but amazon has not answered after delivering the even they provide 10 days replacement warranty.  Worst experience."
5,4GB 64 GB in good price with good quality
4,Good product. Excellent finger print reader and good battery life.
5,"Nice phone,battery life is good,"
5,Very nice
5,V good
1,Poor phone
5,It was quit nice
5,Very nice
1,No good
5,"The phone was very good,nice, the touch feels very good. Time taking to charge is just 50 min. If charging is already 30 Percentage. The charging stays 2 days in use of YouTube small time games like 1 hour.if we play game we can get easy upto 6-8 hrs. The cooling technology is very good if we play game we can not feel heat upto 3 hrs. After that it gets lite heat.if u keep phone side for 15 min u can play more 3 hrs. The front camera is simply awesome. The back camera is some watt dull. No heat at all in normal use. This review after 30 days, Thank you."
4,Finger prints scanner is just awesone .It senses even a slight touch .. And rest as oppo gaaurantees one of the best touches it offers u ..only problem is with reaar camera not so good but yet if u are not mad behind photo then its best phone .And battery life is awesome as mentioned .although i do not see any sense of fast charging as it do takes 1 to 1.5 hrs for charging fully.
1,A54 -6gb and 128 not good.Problems:-1. Wrong side audio jack.2. Dual app feature only 2 app.3. Back Canara only 13 mp in this heavy range.4. Processer P35 low processer.5. Heavy price aur feature Kam6. Same price mi 10 pro mein issue ache feature Hain.7. Heating problem.8. No anti virus software9. Expendeble memory only 25610. Heavy game not support11. GPU/CPU lowEtc.....
5,best phone in this price range & touch feelings goodsu can buy this phone and use this phone ####
4,Good
5,"Great product by redmi, but I request to redmi please don't make fake sale"
1,Never buy chip quality battery drain issues don't buy
4,"Previous owner of Redmi 7 2gb 32gbRedmi Note 10 4gb 64gb was blazing fastIf you aren't able to buy this wait till Xiaomi release the same in poco with 6gb ram for the same price, like they did with Redmi power with a downgrade in camera, They won't remove the 48mp camera, They may decrease or remove the remaining cameras in poco version of resmi note 10About Amazon sale I logged in to amazon.in in my pc and clicked on join wait list around 12:02, then opened the app and booked the phone I was in queue for almost 20 to 25 minutes, the next step was payment which was a pain in the head, no COD, Note: only upi ids with number@ are accepted, I added a card Note: Check if ecommerce payments is enabled for your cardIn the allocated 15 minutes the order was booked but payment failed, thankfully I was allowed to pay againAlso while I was waiting in queue I got an option to buy the phone 2 ways, lightning deal - 11998, Regular price - 11999 (in Amazon App), I think lightning deal is for those who want to claim offersFirst of all, i bought this phone for basic use online payments, govt apps like Twallet, Tration, Tappfolio, MyGHMC, Digilocker, Aadhaar, Hpgas, Bharatgas, Hmwssb and much more all of them mostly dual appsI am a pc user so I don't use my mobile for gaming or streamingPros:Display : The display is crisp and clear better than my Redmi 7 (not comparing LCD with Amoled)Touch: The touch response is good it's fast, I can type fast in this phone no lag thereMobile data: 4g Data connectivity is superb I can feel the difference between my redmi 7 and this, mostly the download speedFeel: In hand feel is also good, the weight is lessCamera: Best in the segment (obviously if you don't use the stock app)Price: considering how this is priced more than Redmi Note 9 (10999), I am not angry this too will cost the same after 6 months probably will be on exchange and discount by August independence day sale.Cons:Battery: Being amoled this shouldn't consume so much battery, hope Xiaomi fixes this with an updatePlastic back: glossy back (should have come with matte or rough panel for better grip) and little bit of vibration while playing the speakers especially on top near cameraStereo speakers: yep more like dual speakers than stereo (then again Xiaomi never claimed that they support Dolby (Oppo has them and they sound awesome)Verdict: I was waiting for this from almost a year, from the launch of Redmi note 8 and my analysis went way deep, I was looking at Samsung for amoled, Redmi power for stereo speakers and good battery, Poco varient of Redmi note 9 for the processor and decent in the box fast chargerThis covered almost all of them (not fully though)Finally this just serves my purpose, I still aim to buy a good PC, Nothing can beat a desktop ( I wish remix os and phoenix os were as competitive as Windows, remix went out of play long back."
5,"Finally, Xiaomi has decided to design for its Note series of mobiles. This mobile phone is definitely going to be and head Turner when you pull the mobile out of the pocket. It has an almost 1mm protruding camera module on the rear of the mobile. I have bought aqua-green color which has these light gradient shade. The colors are up to your personal preferences.The phone has a matte finish at the back so it is definitely not a fingerprint magnet. It also doesn't feel very heavy and is very easy to hold firmly.🎯DESIGN and DISPLAY:******************************This 6.43-inch display with the Full HD Plus resolution is really good along with a punch-hole selfie camera that offers a seamless user experience.The brightness can go up 1100 nits peak so it is definitely not a difficult thing to use it under sunlight. Xiaomi provided this model with the Widevine L1 DRM certification support for this mobile. So, playing HD videos on an ott platform won't be an issue.Z-axis haptic motor used in this mobile throws more realistic vibrations while playing games. I tried it extensively with a couple of games, the experience was really satisfying. Kudos to Xiaomi for throwing in all the sensors on this mobile especially for not giving up on the remote control sensor.This mobile comes with a lot of preloaded apps like Facebook, LinkedIn, MI remote, MI credit, MI Store, MI pay, share m, etc. Out of these, you can uninstall a couple of apps and you have to live with the remaining apps for the rest of the life.🎯PERFORMANCE:**********************The fingerprint sensor is very sensitive and highly responsive that even if you touch the sensor unintentionally you will end up unlocking the phone. It is that fast. Games like Asphalt 9 and Call of Duty worked excellently without any lag or freezing. This mobile would definitely outscore any mobile under this budget easily.It took 25 to 35 minutes to charge the mobile from 0 to 75% using the 33 Watts charger which came along with the mobile.🎯CAMERA:**************It comes with the 48-megapixel F/1.79 main camera with Sony Sensor and an 8mp ultrawide camera and the remaining two are the macro and the depth sensor.The main camera will let you shoot 4K 30fps video and 960fps 720 p video. When provided with good lighting conditions the main camera gives you a decent output and the Portrait mode also did a good job by blurring out the background gently.The low light images were average and it was decent enough for mobile phones with a budget of 15k.Coming to the selfie camera The Portrait mode worked excellently and the pictures were on a little warm tone than a natural skin tone. If you don't like the warm tone on your selfie pictures then you can fix it through editing apps from Play Store.🎯VERDICT:**************This mobile offers Rock-solid performance for everyday tasks along with very good battery life. This mobile phone comes with MIUI 12.5 so you don't have to worry about future updates for at least the next two years. With AMOLED display and the stereo speakers along with IP53 rating, this has to be the most competent mobile phone under 15000 and a good value for money.I have a YouTube channel: Gizmofeatures (You can also find the unboxing and impressions video there). When Comparing with Poco M3, Moto G10 Power, Samsung M12, you can pick Redmi note 10 any day. It is the best among these Four."
1,"This mobile i used only 3 days and mobile start sucking, and this mobile stuck 6 time in one day.. Most Worst mobile in my life 😣"
1,HERE I HAVE UPLOADED THE VIDEO ABOUT THE ISSUE WITH MY NEW MOBILE.FROM THE FIRST DAY TOUCH SCREEN NOT WORKING PROPERLY
4,It has good specifications.... Cut 1star bcoz of bad tactics by redmi.... They told base variant will start with 12k but didn't launched it.... Then I have to buy 14k variant.
4,Satisfied with this product. Best phone under 14000.Camera quality is also good. Battery performance is superb coz of 33w charger 🔋🔌. Finally it is a good phone as per my opinion.
3,I am not impressed with this phone. Samsung phones have better amoled display. Sound quality not good and not loud too. This phone hangs a lot. Camera quality very bad. I have owned previous phones of mi and they are much better than this. Pls go for note 9 pro in the same budget or realme.
5,Best phoneEver
4,Everything is good in the phone..I use redmi note 10 for 1 day...And review itI found i issue with this phone that is fingerprint sensor does not work properly it slwo or some time Tap fingerprint sensor for 2-3 time for useAbout a camera very good...Front camera is also good..I will edit review after 10 day of use...In shot very GOOD PHONE
1,Phone display has been breaken. It is mentioned as gorilla glass. It has fall down from just 6 feet. Y it is broken?. I will go to consumers courst. Please guide me
1,Redmi note 10 software is very bad xiaomi please fix software problem's Improve the camera & build quality is not good & battery drain very fast.  I AM BIG FAN OF XIAOMI MY FAVORITE COMPANY
5,I pay 100rs extra for one-day delivery it took less than 20 hours.. And after 7 days of using I would say this the best budget smartphone to this day.. There is another variant that comes in 12k you can wait for that or simply buy this at 14000 it comes with a back cover and a screen protector battery backup is awesome but a slight heating issue I'm am getting...
5,"Good picture quality. The 48 Mp camera works fine and so does the selfie camera in potrait mode. Sometimes the pictures are sharper than required. The charging is fast. Got full charge in 2.5 hours of fast charge. Overall build quality is good, not too heavy as compared to previous models. The plastic phone case provided prevents from ususal bumps and falls. The sound quality is decent and so is the video quality in full HD. Gaming performance is decent too, got to play need for speed in medium setting without crashing the app. Really happy with the purchase."
1,"Mobile is lagging. while I scrolling screen is not moving, I noticed it several times,it is very slow while playing games. product is not up to the mark in this price segment"
1,Battery is very bad ...battery is draining when even phone is on sleep mode .
1,check wether both the speakers are working or noi got the manufacturing defet in a piece wich they have senteven the headphone jack also not upto the mark wich give you sound only in one ear bud
5,"We loved it always, coz it's a no 1 brand.Exellent camera."
1,Toatl vest of money. The mobile having touch issue. Half Touch is not working. I suggest you all please do not buy Redmi Note 10 series. Please please please
1,"Very disappointed with the redmi product.Touch sensation problem. Sometimes some parts of the screen doesn't work on touch. I tried my best to get this latest product, but never expected such waste of money."
1,"The sd678 processor with 6GB of ram fails to keep up with everyday stuff like composing mails and browsing. Screen freezes at times, and touch response is far from adequate (and no, it is not because of the the protective film).Camera is average for this price range.The only good thing about this phone is its amoled display.It comes with the usual miui bloatware, but can uninstall/disable some.I understand these phones are not meant to last, nor do I expect flagship level performance for 14k; but this phone fails to perform even basic tasks where sub 10k phones ace.The finger print sensor is well placed amd fast, but often fails to work.There's no way to turn off fast charging, so expect your battery to give up soon."
4,Display is very good  10/10Camera is good for the price 8/10Battery is very good 10/10Lightweight and very slimPerformance is decent not the best 7/10MIUI is very laggyBack panel quality is not goodDual stereo speakers not the loudest but ok
1,Don't purchase this phone battery problem and phone is running is slow
1,After 5 days used . Nice design but performance is not up to mark and lagging . App crashes . Lot of adds which is irritating. Best buy Oppo or Realme.
2,i have used this smartphone for couple of days and what i came across cons and pros will share1. display : best in this price range no doubt about that crisp colors little saturated as its amoled panel for viewing is a pleasure of eyes2. Speakers : i didn't liked it yes u heard it right its not good the highs as high vocals are not clear its like its been suppress the quality is not like stereo speakers type its same like single speaker its like u can heard the music but not the vocals the base is killed3 Battery : Not seems to be 5000 mah coz of 11nm chip its drains like hell even surfing would suck the battery juice like hell and phone heats up a lot yes it charge as fast as advertised apart from that nothing is good might be an update would resolve this issue have to wait and watch4. Camera : its good in the price range 48 mp does it job ultra wide macro depth are satisfactory not good not bad does there job colours are not accurate but it does happen low light pictures are ok not as advertised. camera gives good result in good light or in moderate like in room bit not good in low light or at nightselfie camera is good takes good shots edges in portrait are quiet well managed same in low light not good enough5. Built quality nice all plastic very light and easy to hold and operate with one hand if u have big hands but very light coz of all plastic body gorilla glass 3 is used but will never be tested as we always use guard so nothing to talk about itin short its up to you you want it or pass on
1,"after 6 days use  :1. 2 sim+sd card, good2. width just 74mm, then its thin and comfortable in hand, good3. battery is good4. camera is ok (in this range price) but selfie isn't bad5. finger is side and fast6. face unlock is fast7. it's not bulky like m12 Samsung8. speaker is good9. Display is good, but i don't know why main some time is not good10. charging is fast11. it's not heavy weight, it's just 180 gr but m12 is more than 200grat the endi can't say it's good handset, why?Many times hanging, every day I have to restart it at least 5 timesToday I bought realme 8,its super handset, I can't compare both are, just go for realme 8"
5,Iam not big fan of #MI before this phone. Front camera was really nice having wide angle photography as well as from back camera. Battery was best overall this is nice phone for gaming also
2,"Not a good phone i donot know why it is hypedI should have purchased moto g30 ir waited for HuwaeiProblems:1.camera is not good2. Volume automatically decrease and increase3. App not opening have to clear cache each time4. no note pad while calling5.baterry is not good yesterday level of battery of 51 % today when i woke i found my phone switch off6.fingerprint scan is not good compared to Honor7.heating problem in general use8.screen timeout when you are watching anything or reading anythingLook wise it is good,  connectivity is good"
5,Awesome phone ever i have #MI this phone value for money awesome camera  #NOTE10
4,Nice mobile
1,Wrost Phone Not waste of your moneyPlease Don't Buy This Product....... Very Bad Not Good this a Stupid Phone
1,Phone suddenly started working weird. Keyboard not working properly..Spacebar not working...Weird spellings..unable to get the call history...very very disappointed with the product quality.
1,"I am facing touch problems. To type this review I struggled lot. Games worst , some times very difficult to answer phone calls"
1,Aftwrv2 days of uses review is that Even though camera is good but when you make Video call either through Whatsapp or Duo your video image looks  that you are using some VGA camera. don't whybthwre is a difference in selfie video and video through whatsapp which uses same camera properties.Better to go with  Samsung
1,It will make you feel blind as this phone blurs fonts and apps while we scroll it... didn't like it..I made a replacement also but still the problem is same in that new one too
1,"There is some serious issue with this recently launched phone. Replaced product again shows the same touch screen problem, have to touch multiple times. How can the same issue is coming in the second phone too, unless their is some bug. Please do not buy this phone. A BIG NO NO NO TO THIS PRODUCT."
2,"1.Camera have lot of issue, front camera become completely blur during video call on low light.2. Primary camer sensor works poor on video recoding it takes time to focus on item3. Here and there we can see setting menus are lagging- example in app battery saver setting screen starts jerking when we scroll on menu.4. Some apps functionaliy are not responding  after installation. Example zomato place order option. Restarting app doesn't helped. After restarting mobile it worked.I got this by yesterday evening now 1 day completed in minimal usage i faced these many issues worst experience with redmi ,😞😞😞Iam not sure this occur in all redmi 10 mobile or only mine need to speak with customer care and replace. There no return option."
1,"उम्मीद  से बहुत काम,  मै  honor  10lite  उसे कर रहा था 1.5 साल पुराना है / दोनों फ़ोन मे एक वीडियो प्ले करने पर mi  10 मे 5% लॉस  होती है तो पुराने हॉनर  मे 3%/ mi मे बैटरी  शेयर बाजार की दनादन  काम होती जाती है / डिस्प्ले  मे शाइनिंग  ज्यादा है, पर साथ मे पीलापन  दिखता  है मुझे डिस्प्ले  मे कुछ भी  खाश नहीं लगता /कैमरा  भी एवरेज  है,  सबको सुपर गोरा बना देता है 🤣चार्जिंग  थोड़ा फ़ास्ट हैओवरआल  फ़ोन मे कुछ भी खाश नहीं है, नोट 9 ज़्यदा सही इससे बस थोड़ा भारी है /"
1,Heating problem in phone and phone start stucking. And screen become blurred
1,Not a good product I recommend not to buy this and waste your prestigious money. The camera is really Very bad and many functions are missing
5,Camera is descent good and total phone is fire..Means its really good phone and also it comes comes from the trusted compony vivo...So the built quality is also best.....
2,"First time I am using vivo mobile. This brand is not that much of worthable mobile. Especially this mobile vivo y20 is not that much of good what I expected. Mobile sound quality is poor, touch pad is very bad, for charging mobile it's taking too much time. I personally not recommend this mobile."
3,Battery life is good. The camera quality is worst when you pay 15k. The quality reminded me VGA cameras we used to get in the initial days of mobile revolution
4,Good
5,Good battery life
3,Phone calls voice is not clear and giving noice .. Not able to continue calls
1,Dead on arrival and unable to return due to the pickup boy can't verify the imei.Very disappointed with Amazon and on their return policy is not going to help when people receive the product dead on arrival.
4,Camera quality is not so good. But my overall rating to this product is 4.0
5,In the box every material was present except handset. I kindly request you to send me handset.
3,Na
1,Battery life is bad please exchange with another brand or refund
5,Good
5,Finger print sensor is very fast but charging is not that backup
3,In this price this product will not satisfy you.
4,Nice product
1,Please don't but this mobile calls from this phone getting so much disturbance so much hang of calls
5,Very nice...
4,Ek brand nice look
3,Camera is not upto mark..... It's like vga camera which disappointed me in this cost
5,All are good
1,Ok
5,Super quality
4,Upto now it’s working good no problem.
5,Nice
4,Nice product 👍
5,Call coming mobile data is cutting
5,Amazing
4,Size matters.... Too big...
2,"Hand set, usbcable, usb adapter"
1,"Worst phone,hate vivo"
3,Camera quality is very low
1,Not perfoming well
4,Head set not there in box
5,Good one
5,Super
5,Good
4,Very bhalp
5,Very good
1,Very slow phone
1,Pls don't buy the product . First day hang. And charging probalm
1,This so bad product don't buy this pice is hang and no customer service to exchange 😠😠😠😠don't buy this so bad product q
1,"I brought this from Amazon on September 2nd 2020 after receiving the item I tried all my software knowledge to update the amigo launcher (default) , location to keep a track on weather and all other software which were already installed in the phone by using a high speed WiFi network.but nothing worked on it same day when I applied for return amazon arranged a technician to reconfirm the reason I am giving for return . Even the technician came on 10/09/2020(scheduled by Amazon) said there is some problem which can't be fixed by his and gave the same report to amazon .even after that they ask me to wait for 48hours to return it .WTF...every time I buy a electronic machine in from this site I get either damaged or else destroyed.They do take return but not when the customer want they schedule the service whenever so-called executive or service provider wants.Meanwhile they will keep your money on hold too so that you can't buy it from any other site or shop.This is what I am experiencing since last year even after being a prime member."
1,Battery life is very bad and camera quality is not so good . And software is also to old of this phone
4,Gionee phone low rate quality is good camera is good quality but software quality is not good performers
5,I like this product.
4,"Purchased mobile from Amazon, within 3 month front camera working stopped. Visited Gionee Service Center but there was no service center in my city.... Please don't buy these faulty mobiles from Amazon."
1,"The packaging was not at all good, the product seems to be opened before packaged or delivered .Also back side of phone  was having dust particles which took me a cloth to remove"
1,"The model shown/booked is S11 lite, but actually model delivered is F6. Front camera is not working. Software not getting updated as it is showing network error."
1,West of money
1,Not working properly i want return
4,Good product use is nice
4,back cover given with phone is loose...
5,Nice
1,Very bad quality’s
5,Very nice
1,Wi-Fi connection week. Network week after some time no network shown
5,Boht hard
1,Phone is hanging after 15.days of use.
5,Nice Mobile...
5,Photo not clear 🙃🙃.. I'm not satisfy to camera... everything is ok...but camera very worst. .
1,"Distorted , voice quality bad . Cannot even retrun now."
1,Touch quility not goodCamera quility not good
2,Look wise phone is great. But it touch response is very slow. Pls don't buy this phone.
1,Very bad vCamera not expected
2,Worst Smart Phone in this segment pathetic battery life and camera quality is worst than what we used to have in old smart phones 8 years backOPPO is frustating already planning to exchange it with some other phone
1,I am purchess this mobile last month but this mobile not work properly this device is very hang and heating problem this mobile is waste of money.. don't buy thi device.
4,This phone is value for money and packed with all that you need out of a smart phone in this range.Battery performance is satisfactory.Cons: At time’s the touch screen does not respond quickly as time lag is experienced between a finger gesture and response from the screen.AI of the camera delivers artificial pictures.Conclusion: This is a good buying option in this range must go for it.
1,Touch screen not working as i have received used phone . Very bad seller
1,Very bad camera
1,I got it delivered on 9th march .I started using it from 15 March .Return date was 17 March. It begin to hang .Despite of hsving 4GB ram.It will get stuck for couple of min in middle of operations and have to restart again .Dont buy online  rather go to shop and have it .Front Camera is decent .gives u plastic felling.Apart from hanging issue it is good at this price.
1,Badd
4,"The product is very good,I'm glad to have oppo A15 , delivery system was amazing but if they gave a headphone with this it will make us more happy."
1,Worst product...ever saw... also looted by Amazon ...no after sale service
1,Camera not good
4,"Oppo a15s best mobile 📱 phone, worth of money, Thank you for Amazon"
2,Camera quality not good hanging problem only battery backup was good.
5,simply awesome! I ordered dynamic black. the color is classy.. slim and light weight..for this budget it's worth.. camera quality is super for this range..thanks amazon
1,Mobile is not working properly  facing hang issue
5,I've been using Oppo and so I like it . It's a decent handset for an affordable price. I'm not a heavy user. So this phone does he job for me. It's comfortable in the hand and is sleek.
4,Mobile is very nice as much as expected.....but one thing is its little strucking.....don't know how it works on later days
3,Camera is not good and little bit skipping of apps while using any programme ...
5,good
5,Nice phone. Bought for my staff. Worth the money. Google quality camera
5,Good mobile but the colors are not more atractive
1,"Waste product, not value for money, phone hangs started within 2 weeks"
4,"Other than the delivery, I liked everything. And yes, where is my refund of ₹10"
3,Average product
5,no comments
5,Excellent
5,This phone is very good value for money  battery  is good
5,Superb Quality  100% Original
5,Nice camera
5,I use this phone for camera and other features are nice.
4,"I bought this phone for my Dad, it woks Good, he Understands the useage , and looks good , almost 2 months of usage, working smooth.Value for the money."
1,Hanging or bad camera
5,Good mobile phone
4,Nice phone use for home
5,"Screen and battery is very good . But , swiping halts some times ."
5,I love the services... And would thank to the seller for giving my order on tym.
5,Photo not clear 🙃🙃.. I'm not satisfy to camera... everything is ok...but camera very worst. .
1,"Distorted , voice quality bad . Cannot even retrun now."
1,Touch quility not goodCamera quility not good
2,Look wise phone is great. But it touch response is very slow. Pls don't buy this phone.
1,Very bad vCamera not expected
2,Worst Smart Phone in this segment pathetic battery life and camera quality is worst than what we used to have in old smart phones 8 years backOPPO is frustating already planning to exchange it with some other phone
1,I am purchess this mobile last month but this mobile not work properly this device is very hang and heating problem this mobile is waste of money.. don't buy thi device.
4,This phone is value for money and packed with all that you need out of a smart phone in this range.Battery performance is satisfactory.Cons: At time’s the touch screen does not respond quickly as time lag is experienced between a finger gesture and response from the screen.AI of the camera delivers artificial pictures.Conclusion: This is a good buying option in this range must go for it.
1,Touch screen not working as i have received used phone . Very bad seller
1,Very bad camera
1,I got it delivered on 9th march .I started using it from 15 March .Return date was 17 March. It begin to hang .Despite of hsving 4GB ram.It will get stuck for couple of min in middle of operations and have to restart again .Dont buy online  rather go to shop and have it .Front Camera is decent .gives u plastic felling.Apart from hanging issue it is good at this price.
1,Badd
4,"The product is very good,I'm glad to have oppo A15 , delivery system was amazing but if they gave a headphone with this it will make us more happy."
1,Worst product...ever saw... also looted by Amazon ...no after sale service
1,Camera not good
4,"Oppo a15s best mobile 📱 phone, worth of money, Thank you for Amazon"
2,Camera quality not good hanging problem only battery backup was good.
5,simply awesome! I ordered dynamic black. the color is classy.. slim and light weight..for this budget it's worth.. camera quality is super for this range..thanks amazon
1,Mobile is not working properly  facing hang issue
5,I've been using Oppo and so I like it . It's a decent handset for an affordable price. I'm not a heavy user. So this phone does he job for me. It's comfortable in the hand and is sleek.
4,Mobile is very nice as much as expected.....but one thing is its little strucking.....don't know how it works on later days
3,Camera is not good and little bit skipping of apps while using any programme ...
5,good
5,Nice phone. Bought for my staff. Worth the money. Google quality camera
5,Good mobile but the colors are not more atractive
1,"Waste product, not value for money, phone hangs started within 2 weeks"
4,"Other than the delivery, I liked everything. And yes, where is my refund of ₹10"
3,Average product
5,no comments
5,Excellent
5,This phone is very good value for money  battery  is good
5,Superb Quality  100% Original
5,Nice camera
5,I use this phone for camera and other features are nice.
4,"I bought this phone for my Dad, it woks Good, he Understands the useage , and looks good , almost 2 months of usage, working smooth.Value for the money."
1,Hanging or bad camera
5,Good mobile phone
4,Nice phone use for home
5,"Screen and battery is very good . But , swiping halts some times ."
5,I love the services... And would thank to the seller for giving my order on tym.
5,"Got the phone the next day within 24hrs of buying,best delivery by Amazon. Got discount on sbi credit card and extra 500 also- total price 7700Best phone with Snapdragon 450 on this price(Disclaimer-It doesn't has a finger print senser but i don't mind it as for day to day function it has face recognition and it's working fine )"
3,Battery is very good but the following problems arise in the very 1st day when the handset was delivered to me.Problems:1. When I got the phone I found light is coming out from the lower part of the display (this is known as bleeding screen problem).2. Due to this sometimes double tap and touch is not correctly responding.
5,Value for money..Nice look..Decent designGood in 10k range
4,Good budget phone.
